file_id,label,activity_class,teff,logg,star_mass_msun,star_radius_rsun,rotation_period_days,inclination_deg,sigma_ppm,tau_days,spot_enable,spot_count,spot_radius_deg,spot_contrast,spot_lifetime_days,spot_latitude_deg,spot_longitude_deg,spot_domega,flare_enable,flare_mean_period_days,flare_amplitude_ppm,planet_present,planet_period_days,planet_radius_rjup,planet_radius_earth,planet_sma_au,transit_depth_ppm,seed
0000000500,1,strong,5599.1,4.354,1.0214742365583833,1.116152844812282,20.44,51.26,45.36,2.523,1,3,2.18,0.511,16.3,-16.74,76.2,0.097,1,3.89,490.0,0,,,,,,397958484
0000000662,1,strong,5953.1,4.268,0.9839889434736719,1.206043111693119,21.92,82.72,36.02,1.041,1,5,2.202,0.57,26.6,-14.93,271.9,0.079,1,4.535,189.7,0,,,,,,276331817
0000000960,2,mild,6350.7,4.241,1.0964448227278059,1.3165963934004374,24.68,86.02,5.87,1.727,1,1,0.81,0.726,10.2,5.61,302.02,0.191,1,34.48,19.7,1,3.3755,0.1666,1.8326,0.04541,161.56398410072464,1112377169
0000000320,0,mild,6341.5,4.396,1.0964448227278059,1.0953729238977115,20.41,42.24,27.55,0.894,1,3,1.297,0.768,10.3,2.17,141.57,0.167,1,34.41,56.5,0,,,,,,1511546944
0000000374,0,mild,6357.6,4.442,1.1690725780794338,1.1051903686045792,28.88,77.76,15.36,0.651,1,3,1.38,0.704,15.1,-10.1,251.18,0.214,1,70.02,26.8,0,,,,,,343661717
0000000508,1,strong,5822.5,4.467,1.1011304843633947,1.0149176070876258,8.76,24.28,28.44,2.505,1,2,2.075,0.528,10.1,-0.04,233.91,0.11,1,2.887,276.1,0,,,,,,1271341248
0000001273,3,strong,5772.3,4.211,1.194843717075173,1.4142918069078991,8.26,56.46,78.62,2.102,1,3,2.097,0.52,6.9,-24.6,175.26,0.097,1,1.254,112.4,1,17.2714,0.13264,1.4590400000000001,0.13876,88.75051004725422,1846029667
0000001364,3,strong,5952.3,4.451,0.9816461126558773,0.9742387775826951,10.38,79.39,31.95,2.146,1,3,1.94,0.49,12.4,-4.94,233.52,0.099,1,2.691,107.9,1,40.4544,0.27213,2.99343,0.22921,787.2667362394482,325150882
0000001496,3,strong,5919.4,4.417,0.9839889434736719,1.0157162109794913,20.69,63.88,132.06,1.708,1,2,2.32,0.565,15.3,-12.48,262.02,0.124,1,5.309,229.1,1,17.6209,0.32777,3.60547,0.13181,1050.7357687417414,411684045
0000000296,0,mild,6068.6,4.379,1.0706736837320667,1.1067223814018379,30.69,14.0,7.98,1.978,1,3,1.09,0.725,17.7,2.03,219.16,0.184,1,38.12,57.3,0,,,,,,1582680304
0000000172,0,mild,5956.8,4.529,1.016788574922794,0.9314673116172069,34.42,49.73,20.59,2.136,1,3,1.227,0.739,13.8,9.52,128.22,0.185,1,24.74,28.7,0,,,,,,477366616
0000001195,3,strong,5559.1,4.352,0.9043326956686603,1.0493359252241132,11.36,76.67,40.83,1.581,1,2,2.44,0.445,9.7,-1.33,166.05,0.108,1,5.252,109.8,1,36.897,0.17848,1.96328,0.20975,291.910632098481,1346702051
0000000098,0,mild,6124.2,4.48,1.0941019919100112,0.9978397758404838,29.04,64.89,29.7,0.696,1,1,1.12,0.628,13.6,-4.29,153.04,0.154,1,67.68,19.5,0,,,,,,286523258
0000000417,1,strong,5299.4,4.486,0.9043326956686603,0.9141279413633898,11.67,75.83,65.96,3.556,1,5,1.982,0.586,12.3,-20.04,190.45,0.103,1,3.066,256.2,0,,,,,,1381026910
0000000998,2,mild,5664.9,4.392,0.9839889434736719,1.0455142797528874,29.4,78.26,33.97,1.285,1,3,1.58,0.722,13.6,4.07,144.42,0.187,1,27.85,15.4,1,31.4962,0.18631,2.04941,0.19414,320.4145846967318,111235602
0000001163,3,strong,6013.3,4.24,0.9816461126558773,1.2434232238504812,10.36,53.82,78.39,3.501,1,5,2.174,0.534,7.8,0.86,163.98,0.084,1,2.326,123.2,1,27.0925,0.29043,3.1947300000000003,0.17545,550.4842308453226,128024017
0000000234,0,mild,5945.8,4.397,1.0894163302746342,1.093900221677323,24.78,41.97,34.54,1.162,1,3,1.41,0.68,14.6,-5.21,131.11,0.173,1,49.17,39.8,0,,,,,,731506314
0000001382,3,strong,6337.6,4.298,1.1433014390836949,1.2552857232824963,21.57,89.81,101.06,1.732,1,3,2.443,0.549,21.1,-21.93,173.07,0.114,1,3.263,306.5,1,5.8432,0.28194,3.1013400000000004,0.06639,509.0120855552632,665678744
0000000586,1,strong,5496.2,4.248,1.194843717075173,1.3720068628213133,16.37,45.92,94.79,3.741,1,3,2.267,0.509,16.2,-12.92,184.49,0.072,1,4.745,216.5,0,,,,,,2131796985
0000001242,3,strong,6258.5,4.322,1.0941019919100112,1.1946888976979286,15.08,66.82,48.63,4.689,1,2,2.045,0.525,16.6,4.84,278.05,0.087,1,1.849,323.9,1,3.0403,0.09754,1.07294,0.04232,67.25982439366453,453533328
0000001361,3,strong,5832.8,4.282,0.9558749736601384,1.1697183665928732,15.94,63.85,30.76,3.147,1,5,2.486,0.46,17.6,3.97,209.8,0.096,1,1.541,111.7,1,11.7971,0.2559,2.8149,0.09991,482.9229397288481,1796316749
0000000436,1,strong,5608.2,4.323,1.030845559829561,1.1572046696397675,12.76,29.57,59.9,4.162,1,3,2.51,0.562,13.1,-2.97,84.04,0.1,1,3.714,133.4,0,,,,,,627418552
0000001098,2,mild,6128.0,4.359,1.1561870085815644,1.1777433559446744,29.11,44.9,12.55,2.248,1,1,0.68,0.693,22.8,4.65,140.52,0.211,1,30.11,80.3,1,29.3328,0.22144,2.43584,0.19537,356.7062360663178,1690191748
0000000552,1,strong,6013.2,4.32,1.065988022096431,1.181835107779566,17.22,40.67,52.33,1.036,1,2,1.81,0.517,20.2,13.54,274.92,0.092,1,2.988,329.2,0,,,,,,256409608
0000000561,1,strong,5329.5,4.319,1.0812164224121417,1.1901883498179133,13.27,25.46,88.72,2.332,1,2,2.055,0.466,10.4,-5.79,334.51,0.114,1,2.58,109.4,0,,,,,,1185216452
0000000592,1,strong,6375.9,4.497,1.0964448227278059,1.0347660477005083,19.85,79.47,63.15,3.257,1,5,2.512,0.517,20.3,8.73,161.19,0.096,1,4.414,115.9,0,,,,,,562267788
0000000165,0,mild,5427.7,4.237,1.1854723938039953,1.3723774259825297,34.48,72.77,17.37,1.331,1,2,0.57,0.768,10.9,5.81,112.79,0.176,1,34.31,19.0,0,,,,,,307512652
0000000919,2,mild,6169.7,4.513,1.0941019919100112,1.0037355102141885,34.2,86.09,11.37,1.899,1,1,1.47,0.653,15.5,12.44,178.74,0.24,1,24.52,22.7,1,38.4363,0.1759,1.9349,0.22968,309.87959753923866,1554247694
0000000742,1,strong,5649.8,4.504,1.0355312214651498,0.9422864744913695,17.1,78.51,134.12,3.527,1,3,2.46,0.599,23.5,13.86,183.88,0.108,1,2.019,482.1,0,,,,,,703898961
0000000476,1,strong,5242.1,4.452,0.9066755264864548,0.9359566583197523,19.87,26.53,62.85,3.16,1,3,1.917,0.556,22.1,-20.58,204.91,0.099,1,1.039,126.3,0,,,,,,1291980056
0000000426,1,strong,5504.9,4.444,0.9219039268021187,0.9558268462481557,13.05,35.15,33.2,1.423,1,2,2.04,0.592,10.3,-29.62,231.62,0.096,1,1.347,731.3,0,,,,,,29171783
0000000113,0,mild,5826.6,4.393,1.0238170673761682,1.0706952339394245,23.18,62.56,27.48,1.497,1,1,1.52,0.791,16.2,-17.87,338.53,0.156,1,73.32,27.4,0,,,,,,1776915700
0000001389,3,strong,6016.4,4.242,1.0730165145498611,1.2979799233659508,21.78,85.28,46.3,3.531,1,3,2.827,0.524,23.0,5.48,190.83,0.075,1,1.45,255.0,1,43.888,0.26453,2.90983,0.24929,419.0962703856126,101000962
0000000582,1,strong,6339.2,4.372,1.1843009783950977,1.1734779217954772,18.43,57.78,36.93,1.549,1,4,2.257,0.533,24.9,-4.3,248.97,0.119,1,1.061,165.2,0,,,,,,918263409
0000000563,1,strong,5501.3,4.477,0.9019898648510197,0.9039606056257992,15.09,35.49,34.32,3.574,1,5,2.394,0.581,16.5,3.07,253.41,0.101,1,1.503,184.2,0,,,,,,2129143603
0000001157,3,strong,5551.3,4.522,0.9769604510202645,0.8991393420372419,21.84,41.56,53.29,1.805,1,3,2.36,0.53,19.4,-23.98,69.49,0.111,1,1.458,669.7,1,6.7399,0.19955,2.19505,0.06929,496.99193926423067,160961561
0000001269,3,strong,5513.2,4.425,0.9043326956686603,0.9645779138695044,18.48,28.81,119.53,2.113,1,2,2.565,0.594,16.4,22.02,91.74,0.104,1,1.008,149.5,1,30.9272,0.33047,3.63517,0.18647,1184.3752843424795,2053693876
0000001259,3,strong,5317.1,4.394,0.9324466654821938,1.0130423320349724,9.81,61.27,39.24,2.533,1,3,2.187,0.477,12.4,-0.33,230.27,0.111,1,1.572,439.1,1,40.84,0.27332,3.00652,0.22675,734.4927596434358,9325520
0000000045,0,mild,5725.6,4.424,0.9511893120245495,0.9930797829621429,20.03,48.9,39.45,1.062,1,1,1.19,0.643,5.8,-4.28,331.87,0.202,1,31.13,39.2,0,,,,,,1142216683
0000000511,1,strong,5301.0,4.484,0.9043326956686603,0.9141279413633898,16.18,47.17,80.63,1.721,1,3,2.627,0.501,11.9,-4.76,130.31,0.101,1,3.532,189.7,0,,,,,,1300793278
0000000683,1,strong,5321.6,4.241,1.1854723938039953,1.3642882282819047,18.68,48.45,117.42,2.828,1,2,2.215,0.579,19.8,17.43,265.0,0.104,1,2.878,119.6,0,,,,,,701523597
0000000593,1,strong,5833.6,4.312,1.0613023604607905,1.1865888958631587,16.92,81.69,36.6,4.182,1,4,2.44,0.522,17.0,2.84,227.28,0.088,1,2.116,134.2,0,,,,,,1415939252
0000001140,3,strong,5647.1,4.436,0.9019898648510197,0.9526642605604966,21.48,64.62,94.17,1.472,1,5,2.134,0.517,22.5,8.61,205.1,0.126,1,2.929,312.7,1,16.6745,0.1551,1.7061,0.12342,267.45069579351656,1729762004
0000001216,3,strong,5998.3,4.355,1.0613023604607905,1.135270934978807,21.06,30.93,40.17,2.834,1,3,2.633,0.538,17.3,8.42,161.78,0.089,1,4.758,102.1,1,10.7087,0.22643,2.49073,0.09699,401.3920594254604,1513587629
0000000233,0,mild,6120.0,4.219,1.1690725780794338,1.388187842903195,27.59,76.91,18.25,1.114,1,2,1.645,0.697,7.3,-6.17,322.41,0.163,1,40.0,15.7,0,,,,,,2012965962
0000000626,1,strong,5510.7,4.527,0.9019898648510197,0.8560441550079743,19.09,79.94,28.72,2.629,1,2,2.875,0.585,20.6,-24.03,192.9,0.086,1,2.908,392.0,0,,,,,,1586853083
0000000952,2,mild,6380.6,4.324,1.0964448227278059,1.1932350702212677,30.47,28.55,30.24,0.554,1,3,0.97,0.696,20.2,10.91,119.33,0.202,1,76.18,84.0,1,10.2997,0.13743,1.51173,0.09553,133.84771356660065,1029119357
0000000974,2,mild,6281.6,4.214,1.1198731309057504,1.3658663641294801,31.36,37.68,19.51,2.196,1,3,1.167,0.663,23.4,4.0,289.56,0.204,1,20.27,15.6,1,10.8531,0.11588,1.27468,0.09962,72.62738959023855,1864399673
0000000616,1,strong,5429.6,4.547,0.9254181730288105,0.8443864577935836,21.2,21.87,46.76,2.04,1,5,2.534,0.528,24.5,7.81,199.81,0.101,1,4.379,272.0,0,,,,,,1438040693
0000000760,2,mild,6180.5,4.207,1.1468156853103866,1.396740091475629,24.83,47.73,32.91,0.87,1,1,1.74,0.642,5.8,-3.81,236.83,0.246,1,23.85,18.5,1,6.8458,0.30338,3.33718,0.07386,476.0390478627259,248834398
0000001053,2,mild,5705.5,4.32,1.0449025447363278,1.169050799893155,33.84,43.05,10.53,0.666,1,1,1.57,0.721,17.6,-13.44,142.64,0.131,1,37.22,22.1,1,17.9414,0.20769,2.28459,0.1361,318.4668909267479,137621969
0000000806,2,mild,5970.1,4.312,0.948846481206755,1.125567293182867,26.87,82.52,10.12,1.169,1,2,0.69,0.628,18.9,-11.7,110.56,0.177,1,23.39,37.2,1,4.6087,0.21276,2.34036,0.05326,360.52627032082523,1808184262
0000000671,1,strong,6210.4,4.244,1.108158976816778,1.3171650742559202,17.81,29.77,52.36,1.141,1,4,2.52,0.546,13.4,29.59,214.1,0.116,1,1.42,115.6,0,,,,,,23097013
0000001401,3,strong,5326.6,4.409,0.9605606352957272,1.012317495530772,13.14,22.94,34.39,2.484,1,2,2.28,0.584,17.4,4.56,207.91,0.119,1,1.226,108.5,1,10.8937,0.22277,2.45047,0.09489,488.6296389059343,15986785
0000000515,1,strong,5576.6,4.497,0.9183896805754271,0.893903935172309,17.57,59.04,35.48,1.506,1,4,2.382,0.543,16.3,-7.71,277.5,0.112,1,2.565,184.2,0,,,,,,1007030559
0000000107,0,mild,5306.7,4.208,1.1936723016662756,1.3880284091234625,20.84,58.7,29.5,0.969,1,2,1.445,0.696,10.2,13.08,150.37,0.21,1,28.81,23.3,0,,,,,,1974064856
0000000350,0,mild,6001.5,4.345,1.0812164224121417,1.1625908320925622,26.05,68.19,26.88,1.088,1,3,1.327,0.716,16.4,-16.38,117.47,0.216,1,39.83,77.7,0,,,,,,127903936
0000000655,1,strong,5369.3,4.214,1.1936723016662756,1.3916484807890928,17.77,68.9,148.59,1.379,1,5,2.148,0.448,18.0,7.57,148.93,0.1,1,4.389,124.8,0,,,,,,1339145969
0000001207,3,strong,6364.1,4.294,1.129244454176928,1.2534246220040701,13.78,80.9,127.24,4.847,1,4,2.24,0.52,14.8,-10.73,155.78,0.094,1,3.134,247.8,1,47.4264,0.18207,2.00277,0.26702,212.90223633819437,2081852944
0000000810,2,mild,5836.6,4.241,1.0097600824694108,1.2611169962558575,21.72,29.55,6.57,2.062,1,2,1.305,0.66,9.0,-0.53,183.32,0.197,1,64.69,15.7,1,27.6994,0.17639,1.9402899999999998,0.17975,197.395407813879,2065744788
0000001331,3,strong,5295.0,4.535,0.9031612802598041,0.8478169828016208,18.18,50.21,37.56,1.724,1,5,1.984,0.514,17.9,-8.92,236.78,0.081,1,4.515,109.2,1,9.751,0.14309,1.57399,0.08634,287.41817404119223,1448029330
0000000490,1,strong,5411.2,4.22,1.1936723016662756,1.3950224075287079,9.77,83.85,39.23,2.471,1,5,2.184,0.536,9.5,-1.31,195.06,0.106,1,1.756,159.1,0,,,,,,746448731
0000001016,2,mild,6214.5,4.24,1.108158976816778,1.3206376299192852,28.73,20.39,16.92,0.502,1,3,1.437,0.696,16.2,2.33,76.9,0.214,1,46.08,20.0,1,6.3995,0.26533,2.9186300000000003,0.06981,407.2914193383708,410474709
0000001138,3,strong,6318.6,4.269,1.1433014390836949,1.301478836823314,11.6,86.2,117.15,2.918,1,4,2.325,0.54,11.0,-3.72,239.35,0.113,1,1.251,219.0,1,13.4615,0.29857,3.2842700000000002,0.1158,531.0287046659298,1184563396
0000000943,2,mild,5868.7,4.495,0.9968745129715414,0.9360898301570397,31.64,60.05,9.03,0.799,1,3,1.127,0.68,15.6,-2.49,241.41,0.134,1,49.42,20.6,1,3.0692,0.08976,0.98736,0.04129,92.77490449736439,1080843501
0000001044,2,mild,5868.9,4.318,0.9781318664291857,1.135076448165858,33.23,33.25,19.73,1.616,1,3,1.3,0.742,12.0,13.14,236.25,0.189,1,53.44,17.5,1,42.3539,0.13952,1.53472,0.23605,152.44830227900246,1127278593
0000000302,0,mild,5204.2,4.538,0.9031612802598041,0.8207823606679693,32.96,83.62,14.55,1.008,1,3,1.13,0.698,19.0,-11.67,52.48,0.15,1,53.9,19.2,0,,,,,,1595313863
0000000298,0,mild,5895.1,4.507,0.9816461126558773,0.9162881517672219,31.59,49.55,5.44,2.386,1,1,1.38,0.724,21.2,-12.83,270.76,0.139,1,24.61,25.0,0,,,,,,145487593
0000001225,3,strong,5460.9,4.446,0.9031612802598041,0.9447060244907254,9.11,78.12,33.2,2.305,1,3,2.193,0.425,7.8,-5.77,202.99,0.111,1,3.352,202.9,1,3.9796,0.11229,1.23519,0.04751,142.55704221930762,2147006455
0000000322,0,mild,5201.1,4.28,1.1468156853103866,1.2823340696447898,23.15,77.27,6.47,0.832,1,2,0.64,0.708,17.5,0.85,94.17,0.242,1,40.56,19.9,0,,,,,,2112391397
0000000666,1,strong,5536.7,4.493,0.9066755264864548,0.8874282375719331,14.93,51.94,53.79,1.583,1,5,2.29,0.461,14.6,15.43,104.35,0.102,1,5.614,138.1,0,,,,,,1426060327
0000001119,2,mild,5300.0,4.362,1.0343598060562527,1.1143449589675,22.69,62.37,33.3,0.97,1,3,1.18,0.743,9.2,-0.62,212.82,0.187,1,30.62,57.9,1,43.8107,0.15878,1.74658,0.24597,204.8576431158778,1369621375
0000000177,0,mild,6219.3,4.525,1.0636451912786833,0.9974886688805211,23.82,56.98,6.72,1.827,1,2,1.035,0.716,14.9,-1.4,91.42,0.186,1,50.52,48.5,0,,,,,,795918131
0000001433,3,strong,6221.7,4.234,1.1550155931726673,1.3583977947047952,19.0,54.04,30.53,2.505,1,5,2.088,0.512,24.3,8.66,223.49,0.09,1,4.375,134.5,1,5.6783,0.09942,1.09362,0.06536,54.0497219436932,1681896915
0000000896,2,mild,5950.8,4.544,1.016788574922794,0.9297669394810635,30.7,51.83,22.54,0.652,1,1,1.38,0.714,20.2,-11.73,154.22,0.249,1,66.52,52.2,1,49.0516,0.14617,1.60787,0.26371,249.38376484110148,205728438
0000000934,2,mild,6144.5,4.475,1.0941019919100112,1.002760580269085,34.62,76.74,27.79,2.437,1,2,1.2,0.707,9.0,-2.19,103.23,0.185,1,28.37,16.8,1,42.3107,0.12839,1.41229,0.24486,165.4122899152468,467260822
0000000691,1,strong,6242.7,4.307,1.108158976816778,1.223155742941445,14.87,34.83,64.56,2.231,1,4,2.025,0.515,11.5,-3.69,252.49,0.094,1,4.026,175.7,0,,,,,,1707262072
0000000682,1,strong,5232.4,4.297,1.0636451912786833,1.207512798450986,17.6,64.99,117.37,1.009,1,2,2.65,0.475,11.2,21.91,171.94,0.094,1,4.714,346.9,0,,,,,,1547288468
0000001089,2,mild,5821.1,4.309,1.0472453755541222,1.18657134618236,26.79,82.3,37.63,1.211,1,1,0.69,0.779,5.6,-17.53,270.96,0.238,1,30.05,19.0,1,3.6145,0.11034,1.21374,0.04681,87.25254998188022,750523280
0000001453,3,strong,5420.4,4.501,0.9043326956686603,0.8869319513258805,12.75,69.47,27.68,4.331,1,5,2.524,0.502,12.0,2.65,115.01,0.095,1,1.422,507.4,1,7.2773,0.23571,2.59281,0.07107,712.6483714303042,634841883
0000001025,2,mild,6079.8,4.227,1.1058161459989835,1.3410656409239015,33.24,44.36,7.24,0.543,1,2,1.075,0.716,15.5,-5.68,217.32,0.202,1,28.75,24.6,1,21.7171,0.11607,1.27677,0.15753,75.58572439841214,169833319
0000000367,0,mild,6312.3,4.54,1.0964448227278059,1.0327498913742568,31.52,54.15,7.61,2.39,1,3,1.14,0.746,12.5,-5.31,302.21,0.183,1,42.6,48.9,0,,,,,,1748333355
0000001405,3,strong,5624.7,4.248,1.1690725780794338,1.344638753635795,8.72,63.7,64.48,4.676,1,5,2.244,0.547,7.9,-12.34,132.37,0.112,1,1.302,239.3,1,13.4398,0.10537,1.15907,0.11654,61.961595836885664,83875874
0000001264,3,strong,5767.9,4.235,1.1690725780794338,1.3675901394569863,11.07,12.2,140.13,3.574,1,3,2.173,0.531,12.9,10.43,253.25,0.117,1,1.731,113.8,1,3.5376,0.23091,2.54001,0.04787,287.6560040021744,1611659720
0000000021,0,mild,5374.2,4.531,0.9277610038466049,0.8625146208317058,24.52,54.12,16.63,1.9,1,2,1.305,0.659,10.9,1.71,135.69,0.174,1,35.4,23.0,0,,,,,,1499202967
0000000698,1,strong,5547.1,4.513,0.9019898648510197,0.8731938833901349,8.16,82.64,128.95,2.314,1,4,2.103,0.555,9.9,13.21,148.73,0.117,1,2.039,109.1,0,,,,,,110458054
0000001243,3,strong,6344.6,4.338,1.1362729466305381,1.1955493630333769,18.42,77.08,133.77,2.367,1,4,2.643,0.522,16.2,28.02,183.64,0.109,1,2.794,358.0,1,21.8971,0.26461,2.91071,0.15984,494.28492231919205,1920463959
0000001341,3,strong,5745.1,4.253,1.1901580554395839,1.3502290037825904,17.86,46.23,92.0,1.18,1,3,2.333,0.557,18.5,-6.42,130.68,0.087,1,1.556,281.0,1,24.2557,0.23955,2.63505,0.17379,317.59771355851717,107445767
0000000790,2,mild,5379.5,4.523,0.9043326956686603,0.8653289937397206,21.69,84.9,37.55,1.385,1,3,1.523,0.655,11.2,5.85,99.72,0.206,1,26.84,22.3,1,4.5457,0.16038,1.7641799999999999,0.05193,346.60736726542183,1756027838
0000001305,3,strong,5712.3,4.486,0.9558749736601384,0.9208820862166811,21.02,83.75,88.53,2.676,1,5,2.07,0.505,19.5,1.17,299.58,0.092,1,4.805,202.5,1,3.0343,0.14062,1.5468199999999999,0.04041,235.28054624784917,944358182
0000000833,2,mild,5391.1,4.383,0.9839889434736719,1.0539658941847136,21.82,22.97,26.15,1.325,1,3,0.73,0.744,9.0,-10.43,169.39,0.175,1,25.56,38.4,1,25.2729,0.15559,1.71149,0.16764,219.89235407280745,2032220841
0000000659,1,strong,5517.4,4.306,1.1058161459989835,1.2309574012691855,10.2,19.39,118.36,3.278,1,2,1.955,0.621,14.1,18.48,158.66,0.058,1,4.014,383.2,0,,,,,,174180528
0000000718,1,strong,6320.4,4.549,1.0964448227278059,1.0327498913742568,10.19,83.2,25.16,2.749,1,4,2.335,0.51,8.3,-12.94,141.26,0.093,1,3.044,256.7,0,,,,,,1523670444
0000000629,1,strong,5286.2,4.336,1.0905877456833197,1.1775741170682759,19.4,74.22,34.1,3.805,1,3,2.08,0.477,17.5,-12.31,330.21,0.13,1,5.92,107.6,0,,,,,,930910587
0000001283,3,strong,5896.2,4.516,1.016788574922794,0.9234786670975029,13.91,51.78,47.94,4.196,1,2,2.425,0.466,16.6,-33.06,274.41,0.097,1,5.681,126.1,1,3.7351,0.24484,2.69324,0.04738,709.2688536528041,1906108414
0000000807,2,mild,5351.3,4.435,0.9207325113932215,0.9653574817092386,29.28,40.26,7.86,2.146,1,1,1.0,0.753,16.6,7.45,232.73,0.198,1,67.2,29.0,1,6.2212,0.2551,2.8061,0.0644,704.6029640438877,535714203
0000000622,1,strong,5708.3,4.536,0.9511893120245495,0.8738117013803532,20.54,45.74,94.13,4.068,1,3,2.063,0.512,20.9,-24.22,207.06,0.08,1,1.2,106.2,0,,,,,,1198722160
0000000709,1,strong,6290.8,4.452,1.0964448227278059,1.032785750397717,9.35,65.46,75.11,4.2,1,3,2.28,0.543,9.9,8.37,173.49,0.088,1,2.577,277.9,0,,,,,,1247170405
0000000023,0,mild,5577.3,4.493,0.9019898648510197,0.8925287636049368,27.41,50.32,6.36,0.644,1,3,0.593,0.709,17.3,-3.47,198.54,0.186,1,51.89,37.5,0,,,,,,680840172
0000000985,2,mild,6214.5,4.297,1.091759161092217,1.22821887936264,29.15,66.05,5.82,0.519,1,3,1.013,0.678,13.4,7.78,168.69,0.199,1,68.15,21.6,1,23.1458,0.11666,1.28326,0.16367,91.0316236219875,772932257
0000001314,3,strong,6392.8,4.338,1.1714154088972284,1.2141798967310622,9.78,56.51,25.64,4.17,1,2,2.13,0.543,9.3,18.43,114.6,0.067,1,1.77,1379.9,1,42.7372,0.11931,1.31241,0.25218,97.42883234210271,620608311
0000000460,1,strong,6357.2,4.349,1.129244454176928,1.1770221622612869,16.64,62.57,105.35,1.004,1,4,2.625,0.566,15.8,0.75,233.72,0.096,1,5.583,968.2,0,,,,,,1977509893
0000001010,2,mild,5406.4,4.438,0.9207325113932215,0.9613081944137745,29.99,37.47,17.01,1.031,1,3,1.213,0.693,12.1,-8.64,128.81,0.168,1,22.65,24.7,1,14.1061,0.15062,1.65682,0.11115,247.7079128269411,299326206
0000001136,3,strong,5512.2,4.527,0.9019898648510197,0.8566880931075159,17.01,84.83,35.91,2.224,1,4,2.245,0.508,15.9,-6.65,130.61,0.089,1,1.102,118.7,1,13.5707,0.20817,2.28987,0.10758,595.7865641262719,1141054533
0000000843,2,mild,5856.6,4.232,1.173758239715023,1.3701293212715449,24.24,64.62,11.58,0.814,1,3,1.24,0.741,14.9,-10.37,215.44,0.195,1,46.24,93.7,1,20.1036,0.20904,2.29944,0.15263,234.87433020816755,284230417
0000001042,2,mild,6061.4,4.208,1.0449025447363278,1.328055087029289,23.46,63.86,8.61,0.735,1,1,1.03,0.659,6.6,13.05,34.17,0.14,1,54.63,15.7,1,8.7839,0.18965,2.08615,0.08455,205.7658965481549,1651787040
0000001315,3,strong,6314.9,4.399,1.1093303922256754,1.1007934764425555,12.31,65.81,107.04,1.555,1,2,2.605,0.48,10.8,-10.03,258.49,0.071,1,2.152,126.2,1,11.5377,0.12138,1.33518,0.10344,122.68245388975463,1727501182
0000000127,0,mild,6104.9,4.324,1.108158976816778,1.204547415682388,29.73,67.42,14.56,1.019,1,1,0.68,0.639,17.3,-11.33,249.08,0.166,1,51.83,27.7,0,,,,,,1499863900
0000001040,2,mild,5604.7,4.298,1.0941019919100112,1.226982120495994,24.48,8.58,17.87,1.622,1,2,1.18,0.707,8.9,1.1,219.06,0.177,1,29.53,31.1,1,17.084,0.17573,1.93303,0.13377,206.97373251937591,2031944842
0000000579,1,strong,6085.3,4.395,1.1058161459989835,1.1026814624354875,12.44,77.52,121.19,3.57,1,4,2.353,0.522,14.1,-15.97,196.42,0.097,1,1.104,438.0,0,,,,,,1405450647
0000000895,2,mild,6141.1,4.41,1.1655583318527423,1.1143076970823798,20.02,44.42,24.38,1.465,1,2,1.38,0.63,10.6,-10.59,80.84,0.159,1,34.91,25.0,1,48.7892,0.0925,1.0175,0.275,69.5301372725517,718924503
0000000495,1,strong,5532.1,4.357,1.0800450070032448,1.1423035673004145,12.52,64.08,25.97,3.625,1,4,2.445,0.519,10.4,2.84,172.26,0.114,1,2.469,115.1,0,,,,,,551574606
0000000588,1,strong,5498.2,4.486,0.9019898648510197,0.9039606056257992,14.54,37.47,58.34,4.082,1,3,1.84,0.477,11.8,-8.96,231.09,0.119,1,5.166,253.8,0,,,,,,1458567099
0000000795,2,mild,6111.8,4.542,1.0472453755541222,0.9621216612677319,27.4,59.82,8.53,2.083,1,1,1.26,0.772,12.1,-15.22,20.15,0.192,1,78.49,17.7,1,8.6034,0.10186,1.12046,0.08345,113.09599892588977,168312190
0000000859,2,mild,5468.1,4.258,1.1690725780794338,1.3270137410818843,32.04,38.37,12.74,1.605,1,2,1.48,0.713,10.8,-9.42,42.18,0.214,1,25.43,72.5,1,18.3154,0.18255,2.00805,0.14325,190.94694606581797,1647578260
0000000556,1,strong,5772.8,4.467,1.0121029132872053,0.9732291654026228,13.81,65.13,115.05,2.308,1,4,2.572,0.602,11.6,-8.97,186.0,0.139,1,2.379,464.2,0,,,,,,108112656
0000001407,3,strong,6254.1,4.364,1.173758239715023,1.1786217458365016,11.35,69.17,118.93,4.339,1,3,2.183,0.469,9.5,-8.33,131.27,0.108,1,3.048,143.3,1,27.6065,0.20682,2.27502,0.18857,310.696277848205,1039509318
0000001233,3,strong,6158.4,4.413,1.0683308529142723,1.065875936558246,12.04,47.93,61.25,4.52,1,3,2.113,0.538,11.4,-0.46,247.71,0.093,1,2.637,999.1,1,27.7937,0.11739,1.29129,0.18357,122.39079962958114,326562288
0000000013,0,mild,5417.8,4.283,1.1655583318527423,1.2898858080701219,23.74,12.62,16.4,1.333,1,1,1.06,0.714,6.2,-17.92,332.94,0.228,1,22.95,53.0,0,,,,,,1977769029
0000001018,2,mild,5285.2,4.472,0.9043326956686603,0.9187206178630278,33.02,60.35,15.1,1.253,1,2,1.06,0.778,13.8,1.13,185.63,0.202,1,25.07,15.5,1,19.5795,0.24598,2.70578,0.13748,723.3234594430024,376262687
